"pilot_id","micro_review_id","workflow_id","item_id","candidate_id","item_category","original_item_text","proposed_source_id","evidence_section_id","evidence_heading","evidence_locator","evidence_summary","support_classification","uae_applicability","safety_review_required","clinician_decision","revised_item_wording","clinician_comment","source_recheck_required","safety_escalation_required","reviewer_name","reviewer_professional_role","reviewer_registration_or_licence_identifier","review_date","decision_status","schema_version"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-10","cand-214d231b15008f07eace2966","aliases_and_matching_terms","Breathlessness","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-11","cand-b358a8b1c21323a2ba825001","aliases_and_matching_terms","breathing difficulty","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-12","cand-dc9b69d46362130bd2864636","aliases_and_matching_terms","gasping for air","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-13","","aliases_and_matching_terms","Wheezing episodes","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-14","","aliases_and_matching_terms","difficulty breathing out","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--matching-alias--alias-15","","aliases_and_matching_terms","chest tightness breathing","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s1","cand-bce29dc6b20beb1121aa2512","chips","shortness of breath","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s2","cand-5c2a81e63295fc2fab29a831","chips","onset of SOB","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s3","cand-5f112478fe879bf7546de1ef","chips","exertional SOB","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s4","cand-6202ef9596b53cd209aa05a8","chips","SOB at rest","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s5","","chips","cough","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s6","","chips","wheeze","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s7","cand-b2f378c6d84ede09cf7bca67","chips","chest pain","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s8","","chips","fever","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s9","cand-a6690e89087a7d4cf6f0fa53","chips","leg swelling","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s10","cand-f271bb7f1bf5dd7400d7186a","chips","palpitations","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s11","","chips","orthopnea","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-symptoms--gp-shortness-of-breath-s12","","chips","PND","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n13","cand-2351983bb1acb8da0f8c8e1c","chips","no chest pain","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n14","","chips","no wheeze","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n15","","chips","no cough","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n16","","chips","no fever","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n17","cand-b90ea4119d252b6252c66268","chips","no leg swelling","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-relevant-negatives--gp-shortness-of-breath-n18","","chips","no orthopnea","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e19","cand-d9b5c10bf8e32aa7886003be","chips","respiratory rate","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e20","","chips","O2 sats normal","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e21","cand-5c979a06356268d5bb4f3606","chips","O2 sats low","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e22","","chips","chest clear","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e23","","chips","wheezes","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e24","","chips","crackles","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e25","","chips","decreased breath sounds","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e26","","chips","no respiratory distress","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e27","cand-6219724fec8f4f92a485abbd","chips","respiratory distress","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e28","cand-52f69bb730743d017a6f598c","chips","leg edema","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-exam-findings--gp-shortness-of-breath-e29","cand-2eac0a15a3ed7e1969831770","chips","tachycardia","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-key-points","Key points — initial presentation, examination, and investigations","lines 199–210","Specifies onset and associated history, functional impact, exposures, medication context, vital signs, respiratory effort, cardiac and chest examination, and selected investigations.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r30","cand-05b28e6832a044603b3b25ee","chips","severe respiratory distress","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-red-flags","Diagnostic pathway — red flags","lines 182–189","Lists chest pain, haemoptysis, cyanosis, inability to speak in sentences, confusion, unilateral leg swelling, stridor, rapid progression, and low oxygen saturation.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r31","cand-90ed7882229b6e99ca512ad7","chips","cyanosis","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-red-flags","Diagnostic pathway — red flags","lines 182–189","Lists chest pain, haemoptysis, cyanosis, inability to speak in sentences, confusion, unilateral leg swelling, stridor, rapid progression, and low oxygen saturation.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r32","cand-c882f0839340f9df158384ad","chips","chest pain","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-red-flags","Diagnostic pathway — red flags","lines 182–189","Lists chest pain, haemoptysis, cyanosis, inability to speak in sentences, confusion, unilateral leg swelling, stridor, rapid progression, and low oxygen saturation.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r33","","chips","syncope","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r34","","chips","O2 sats <92%","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r35","cand-cc4489de7988b9abbea4834c","chips","inability to speak in full sentences","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-red-flags","Diagnostic pathway — red flags","lines 182–189","Lists chest pain, haemoptysis, cyanosis, inability to speak in sentences, confusion, unilateral leg swelling, stridor, rapid progression, and low oxygen saturation.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-red-flags--gp-shortness-of-breath-r36","cand-c5ea5977fec3a771dd6d09c1","chips","stridor","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-red-flags","Diagnostic pathway — red flags","lines 182–189","Lists chest pain, haemoptysis, cyanosis, inability to speak in sentences, confusion, unilateral leg swelling, stridor, rapid progression, and low oxygen saturation.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-investigations--gp-shortness-of-breath-i37","cand-e040e9669181fda7a23e8c25","chips","CXR ordered","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-assessment","Diagnostic pathway — clinical assessment and initial investigations","lines 132–180","Specifies history, physical examination, and clinician-selected initial investigations for chronic persistent breathlessness.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-investigations--gp-shortness-of-breath-i38","cand-c148c69aeb90b9ca641253e8","chips","CBC ordered","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-assessment","Diagnostic pathway — clinical assessment and initial investigations","lines 132–180","Specifies history, physical examination, and clinician-selected initial investigations for chronic persistent breathlessness.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-investigations--gp-shortness-of-breath-i39","cand-3f17f6a71da6ad4c8e5d1a4c","chips","ECG ordered","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-assessment","Diagnostic pathway — clinical assessment and initial investigations","lines 132–180","Specifies history, physical examination, and clinician-selected initial investigations for chronic persistent breathlessness.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-investigations--gp-shortness-of-breath-i40","","chips","D-dimer ordered","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-investigations--gp-shortness-of-breath-i41","cand-d6d2e662619672a1722b4055","chips","BNP ordered","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-assessment","Diagnostic pathway — clinical assessment and initial investigations","lines 132–180","Specifies history, physical examination, and clinician-selected initial investigations for chronic persistent breathlessness.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-plan-phrases--gp-shortness-of-breath-p42","","chips","management plan discussed","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-plan-phrases--gp-shortness-of-breath-p43","","chips","breathing exercises advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-plan-phrases--gp-shortness-of-breath-p44","","chips","smoking cessation advised","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-plan-phrases--gp-shortness-of-breath-p45","","chips","urgent reassessment per plan","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-plan-phrases--gp-shortness-of-breath-p46","","chips","return precautions discussed","","","","","","unsupported","partial_applicability","true","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-follow-up--gp-shortness-of-breath-f47","","chips","1 week","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--chip-follow-up--gp-shortness-of-breath-f48","","chips","sooner if worsening","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-default-duration-options--default-duration-options-1","","speed_preset","today","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-default-duration-options--default-duration-options-2","","speed_preset","1-7 days","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-default-duration-options--default-duration-options-3","","speed_preset","1-4 weeks","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-default-duration-options--default-duration-options-4","","speed_preset","more than 1 month","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-symptoms--prechecked-symptoms-1","cand-6305503c278371a6ebf731af","speed_preset","shortness of breath","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-symptoms--prechecked-symptoms-2","cand-26d7e30667006c2aebd5bbab","speed_preset","onset of SOB","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-symptoms--prechecked-symptoms-3","cand-18df2d9c764115a12ae69ab9","speed_preset","exertional SOB","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-purpose-scope","Purpose of this support tool; Scope of the problem","lines 28–68","Defines chronic adult breathlessness as a primary-care presentation and limits the pathway to chronic rather than acute or subacute symptoms.","contextual_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-1","","speed_preset","no chest pain","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-2","","speed_preset","no wheeze","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-relevant-negatives--prechecked-relevant-negatives-3","","speed_preset","no cough","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-exam-findings--prechecked-exam-findings-1","","speed_preset","respiratory rate","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-exam-findings--prechecked-exam-findings-2","","speed_preset","O2 sats normal","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-exam-findings--prechecked-exam-findings-3","","speed_preset","O2 sats low","","","","","","unsupported","partial_applicability","false","","","","","","","","","","pending_clinician_review","1.0.0"
"clinician-review-item-mapping-pilot-001","micro-review-001","gp-shortness-of-breath","gp-shortness-of-breath--preset-prechecked-investigations--prechecked-investigations-1","cand-183cc353c06ad866684cae50","speed_preset","CXR ordered","nhs-england-adult-breathlessness-pathway-2023","nhs-england-breathlessness-2023-assessment","Diagnostic pathway — clinical assessment and initial investigations","lines 132–180","Specifies history, physical examination, and clinician-selected initial investigations for chronic persistent breathlessness.","partial_support","international_only: No direct UAE applicability is established; this is an international supporting source and requires UAE clinician review before any application.","true","","","","","","","","","","pending_clinician_review","1.0.0"
